Term,Catalog Nbr,Acad Prog,Grade,ID
2019,B1,CB001,AB,528
2019,B1,CB003,UP,1435
2019,B1,CB003,54,1510
2019,B1,CB024,54,1443
2019,B1,CB003,37,1204
2019,B1,SB001,34,1357
2019,B1,CB025,UP,1466
2019,B1,SB001,DPR,1242
2019,B1,CB004,40,1453
2019,B1,CB019,50,1037
2019,B1,CB019,63,1349
2019,B1,CB026,63,1315
2019,B1,CB003,92,1282
2019,B1,CB019,67,1326
2019,B1,CB019,70,1174
2019,B1,CB003,60,1319
2019,B1,CB004,25,1551
2019,B1,SB001,18,1272
2019,B1,CB023,5,1292
2019,B1,CB019,50,1321
2019,B1,CB003,69,1538
2019,B1,CB003,UP,1456
2019,B1,SB001,65,1451
2019,B1,CB026,25,1374
2019,B1,SB001,42,1494
2019,B1,CB003,70,1274
2019,B1,SB001,41,1358
2019,B1,CB001,22,1533
2019,B1,CB026,71,1143
2019,B1,SB001,36,1547
2019,B1,CB003,73,1268
2019,B1,CB019,40,1495
2019,B1,CB003,70,1076
2019,B1,CB001,14,1148
2019,B1,CB019,95,952
2019,B1,CU020,UP,660
2019,B1,CB026,40,1330
2019,B1,CB003,82,1289
2019,B1,CB023,69,1154
2019,B1,CB019,42,1540
2019,B1,CB001,40,741
2019,B1,CB003,72,1399
2019,B1,CB003,62,1312
2019,B1,CB003,63,977
2019,B1,CB011,23,1406
2019,B1,CB004,44,1206
2019,B1,CB019,57,1563
2019,B1,CB001,51,1211
2019,B1,CB026,59,1461
2019,B1,CB003,59,1478
2019,B1,SB001,67,1184
2019,B1,SB001,76,1304
2019,B1,CB025,55,947
2019,B1,CB025,85,1449
2019,B1,CB026,50,1283
2019,B1,CB011,19,1576
2019,B1,CB023,22,1024
2019,B1,SB001,55,1301
2019,B1,CB026,53,1398
2019,B1,HB001,27,1476
2019,B1,SB001,35,1008
2019,B1,SB001,52,1134
2019,B1,SB001,41,1523
2019,B1,CB003,74,1142
2019,B1,SB001,39,1370
2019,B1,CB026,62,1280
2019,B1,CB020,37,1543
2019,B1,CB004,51,1558
2019,B1,CB019,57,942
2019,B1,CB018,72,1016
2019,B1,CB003,44,1433
2019,B1,CU020,21,1767
2019,B1,CB019,75,1391
2019,B1,CB025,84,1366
2019,B1,CB011,DPR,1040
2019,B1,CB026,57,1364
2019,B1,CB026,69,1353
2019,B1,CB019,60,1410
2019,B1,SB001,51,1165
2019,B1,CB004,72,791
2019,B1,CB001,32,1201
2019,B1,CB004,75,1043
2019,B1,CB001,21,1546
2019,B1,CB019,57,1311
2019,B1,CB003,69,1508
2019,B1,CB026,72,1152
2019,B1,CB026,78,1346
2019,B1,CB015,7,1344
2019,B1,CB001,23,1010
2019,B1,CB011,39,1121
2019,B1,CB019,66,1277
2019,B1,CB023,34,1306
2019,B1,CB026,43,1339
2019,B1,CB025,76,1482
2019,B1,CB026,80,1458
2019,B1,CB026,73,1322
2019,B1,CB026,62,1351
2019,B1,CB004,38,739
2019,B1,SB001,DPR,1438
2019,B1,CB023,DPR,1471
2019,B1,CB004,INC,1247
2019,B1,CB003,71,1267
2019,B1,CB023,52,1493
2019,B1,CB020,32,1320
2019,B1,CB015,52,1222
2019,B1,CB020,44,1067
2019,B1,CB023,DPR,1555
2019,B1,CB026,36,1356
2019,B1,CB003,75,1375
2019,B1,CB003,AB,1361
2019,B1,CB001,61,943
2019,B1,CB001,37,1427
2019,B1,CB026,53,1300
2019,B1,CB026,79,1270
2019,B1,CB026,74,1310
2019,B1,CB001,8,634
2019,B1,CB019,58,1265
2019,B1,CB003,76,1492
2019,B1,CB019,53,1511
2019,B1,CB011,57,1429
2019,B1,CB003,84,1506
2019,B1,CB001,59,1463
2019,B1,CB001,54,1198
2019,B1,CB019,68,1512
2019,B1,CB020,74,1106
2019,B1,CB001,39,1071
2019,B1,CB003,60,1448
2019,B1,CB025,61,1415
2019,B1,CB026,69,1570
2019,B1,CB019,59,1525
2019,B1,CB003,68,1445
2019,B1,SB001,61,1290
2019,B1,CB025,92,1308
2019,B1,CB003,37,1202
2019,B1,CB023,39,1314
2019,B1,CB001,DPR,917
2019,B1,SB001,77,1386
2019,B1,CB020,66,1178
2019,B1,CB001,23,1360
2019,B1,CB026,43,1316
2019,B1,CB004,22,1490
2019,B1,CB023,55,1291
2019,B1,CB024,21,1340
2019,B1,CB004,DPR,1480
2019,B1,CB020,38,1208
2019,B1,CB023,53,1355
2019,B1,CB003,42,1380
2019,B1,CB023,54,667
2019,B1,CB003,79,1324
2019,B1,CB003,87,1271
2019,B1,CB019,55,1422
2019,B1,CB001,53,1061
2019,B1,CB011,43,816
2019,B1,CB015,65,775
2019,B1,CB019,96,1455
2019,B1,CB004,44,1421
2019,B1,CB004,68,1278
2019,B1,CB011,57,1529
2019,B1,SB001,64,1155
2019,B1,SB001,56,1042
2019,B1,CB003,56,1469
2019,B1,CB003,69,1403
2019,B1,CB023,30,1439
2019,B1,CB019,79,950
2019,B1,CB026,59,1293
2019,B1,CB001,37,1220
2019,B1,CB004,60,1335
2019,B1,CB003,58,1295
2019,B1,CB025,54,1057
2019,B1,CU020,64,606
2019,B1,CB024,66,1465
2019,B1,CB020,38,1234
2019,B1,CB003,54,1338
2019,B1,CB015,32,971
2019,B1,CB003,100,1307
2019,B1,CB001,UP,1033
2019,B1,CB001,53,1273
2019,B1,CB001,44,1350
2019,B1,CB003,100,1296
2019,B1,CB003,90,568
2019,B1,SB001,70,1382
