Term,Catalog Nbr,Acad Prog,Grade,ID
2021,A1,CB001,DPR,1826
2021,A1,SB001,DPR,2215
2021,A1,SB001,58,2325
2021,A1,CB003,74,2359
2021,A1,SB001,59,2304
2021,A1,SB001,95,2480
2021,A1,CB004,32,2582
2021,A1,SB001,74,2278
2021,A1,CB001,39,2357
2021,A1,CB001,52,2342
2021,A1,CB001,61,2414
2021,A1,SB001,UP,2408
2021,A1,CB003,50,2432
2021,A1,CB004,56,2369
2021,A1,SB001,43,2593
2021,A1,CB001,UP,2352
2021,A1,CB003,69,1312
2021,A1,CB004,64,2074
2021,A1,CB003,77,2186
2021,A1,CB001,40,1437
2021,A1,CB003,70,2410
2021,A1,SB001,43,2368
2021,A1,CB001,DPR,2236
2021,A1,CB001,65,1896
2021,A1,SB001,22,2501
2021,A1,CB004,66,2322
2021,A1,SB001,41,2435
2021,A1,CB004,66,2404
2021,A1,SB001,61,2483
2021,A1,SB001,86,1573
2021,A1,CB004,UP,2559
2021,A1,CB001,UP,2270
2021,A1,CB004,21,1781
2021,A1,CB003,66,2491
2021,A1,CB001,34,829
2021,A1,CB003,66,2088
2021,A1,SB001,UP,2603
2021,A1,CB004,DPR,1611
2021,A1,SB001,50,2373
2021,A1,CB001,39,2540
2021,A1,CB004,61,2474
2021,A1,CB001,40,2486
2021,A1,CB004,50,2128
2021,A1,CB001,26,2294
2021,A1,CB004,69,2302
2021,A1,CB003,71,2461
2021,A1,CB001,44,2336
2021,A1,SB001,36,2323
2021,A1,CB011,35,2444
2021,A1,CB011,DPR,2479
2021,A1,CB004,50,2395
2021,A1,CB004,UP,2349
2021,A1,CB001,27,2362
2021,A1,SB001,UP,2375
2021,A1,CB004,62,2293
2021,A1,CB004,76,2434
2021,A1,CB001,25,884
2021,A1,CB001,UP,2337
2021,A1,CB011,35A,2413
2021,A1,SB001,28,2311
2021,A1,SB001,33A,2463
2021,A1,CB001,38,2321
2021,A1,CB004,27,2579
2021,A1,CB004,37,2407
2021,A1,CB001,26,2310
2021,A1,CB001,54,2000
2021,A1,CB004,UP,2431
2021,A1,CB004,53,2507
2021,A1,CB011,DPR,1431
2021,A1,CB004,43,2601
2021,A1,SB001,29,2546
2021,A1,CB001,60,1530
2021,A1,CB004,15,2465
2021,A1,CB004,33,2403
2021,A1,SB001,29,2605
2021,A1,CB004,10,2511
2021,A1,CB004,31,2427
2021,A1,CB003,63,2482
2021,A1,CB001,33,2524
2021,A1,SB016,UP,2260
2021,A1,SB001,78,2451
2021,A1,SB001,DPR,2052
2021,A1,CB001,56,2544
2021,A1,SB016,AB,2171
2021,A1,CB003,67,2447
2021,A1,CB004,28,2585
2021,A1,CB003,70,2532
2021,A1,CB011,DPR,2591
2021,A1,CB001,42,1323
2021,A1,HB003,DPR,2002
2021,A1,CB004,18,2426
2021,A1,CB011,16,2340
2021,A1,CB004,32,2607
2021,A1,CB011,37,2594
2021,A1,SB001,AB,1914
2021,A1,CB004,37,2508
2021,A1,SB001,26,2586
2021,A1,CB003,66,2167
2021,A1,CB001,27,2476
2021,A1,SB001,UP,1922
2021,A1,SB001,DPR,1877
2021,A1,SB001,29,2548
2021,A1,CB011,DPR,2421
2021,A1,SB001,33A,2549
2021,A1,CB001,UP,2376
2021,A1,CB004,39,2457
2021,A1,SB001,53,2212
2021,A1,CB004,44,2330
2021,A1,CB004,DPR,2490
2021,A1,CB004,64,2509
2021,A1,SB001,34,2498
2021,A1,SB016,LOA,2147
2021,A1,CB004,16,2295
2021,A1,CB003,56,2289
2021,A1,CB001,AB,2429
2021,A1,CB004,30A,2545
2021,A1,CB003,72,2056
2021,A1,CB003,95,2365
2021,A1,CB004,DPR,2297
2021,A1,SB016,22,2409
2021,A1,CB001,20,2087
2021,A1,CB004,59,2344
2021,A1,SB001,56,2439
2021,A1,SB001,41,2563
2021,A1,CB001,22,2309
2021,A1,CB001,52,2530
2021,A1,EB001,AB,2091
2021,A1,SB001,25,2523
2021,A1,SB001,DPR,1918
2021,A1,CB004,71,2449
2021,A1,CB001,26,2562
2021,A1,CB003,DPR,715
2021,A1,SB001,42,2226
2021,A1,CB004,75,2346
2021,A1,CB003,48,2313
2021,A1,CB001,27,2485
2021,A1,CB001,52,2602
2021,A1,CB004,50,1887
2021,A1,CB001,UP,2292
2021,A1,CB001,46,2347
2021,A1,CB003,87,2527
2021,A1,CB004,65,2515
2021,A1,CB001,28,2066
2021,A1,CB019,79,2335
2021,A1,CB004,27,2506
2021,A1,CB023,56,1837
2021,A1,CB024,17,2446
2021,A1,CB004,64,2348
2021,A1,CB003,DPR,2609
2021,A1,CB003,76,2333
2021,A1,CB004,51,2329
2021,A1,CB003,85,2423
2021,A1,CB004,29,1930
2021,A1,CB004,56,2041
2021,A1,CB003,84,2291
2021,A1,SB001,33,2478
2021,A1,CB004,27,2472
2021,A1,CB001,61,2372
2021,A1,CB003,78,2448
2021,A1,CB003,74,2276
2021,A1,CB003,UP,2298
2021,A1,CB001,61,2424
2021,A1,CB001,DPR,1948
2021,A1,CB004,64,2351
2021,A1,CB004,30,2360
2021,A1,SB001,UP,2595
2021,A1,CB011,DPR,2543
2021,A1,SB001,45,2029
2021,A1,CB003,75,2312
2021,A1,CB004,53,2430
2021,A1,SB001,UP,2520
2021,A1,CB001,34,2305
2021,A1,CB004,52,2282
2021,A1,CB001,15,2155
2021,A1,CB001,64,2493
2021,A1,SB001,54,2561
2021,A1,SB001,51,1641
2021,A1,SB001,40A,2551
2021,A1,CB011,24,2518
2021,A1,CB001,26,2418
2021,A1,SB016,DPR,2583
2021,A1,CB015,34,2355
2021,A1,CB019,71,1665
2021,A1,CB001,38,2262
2021,A1,CB004,16,2533
2021,A1,CB001,DPR,2030
2021,A1,CB001,DPR,2568
2021,A1,SB001,56,2464
2021,A1,CB001,43A,2401
2021,A1,CB001,61,2442
2021,A1,CB019,67,2345
2021,A1,CB004,UP,2382
2021,A1,SB001,28,2253
2021,A1,SB001,DPR,1447
2021,A1,CB003,77,2168
2021,A1,CB003,69,2512
2021,A1,CB001,DPR,2143
2021,A1,SB001,30A,2566
2021,A1,CB004,51,2115
2021,A1,CB001,34A,2086
2021,A1,CB003,85,2338
2021,A1,CB004,27,2393
2021,A1,CB001,51,2135
2021,A1,SB001,DPR,2589
2021,A1,SB016,52,2199
2021,A1,CB011,DPR,2577
2021,A1,SB001,23,2547
2021,A1,CB001,35,2542
2021,A1,CB001,20,2564
2021,A1,CB004,70,2280
2021,A1,CB004,23,2334
2021,A1,CB003,77,2436
2021,A1,CB004,47,2445
2021,A1,CB001,54,1908
2021,A1,SB001,51,2350
2021,A1,SB001,54,2177
2021,A1,CB004,26,2528
2021,A1,SB001,65,2558
2021,A1,CB004,61,2331
2021,A1,CB004,UP,2471
2021,A1,CB004,UP,2386
2021,A1,CB003,70,2477
2021,A1,CB004,36,2374
2021,A1,CB001,60,2221
2021,A1,SB001,DPR,2600
2021,A1,CB004,50,2502
2021,A1,CB011,34,2242
2021,A1,CB001,DPR,2466
2021,A1,CB004,UP,2318
2021,A1,CB003,83,2326
2021,A1,SB001,59,2279
2021,A1,CB003,56,2105
2021,A1,CB004,34,2416
2021,A1,CB004,UP,2537
2021,A1,CB004,30,2387
2021,A1,SB001,57,2535
2021,A1,CB001,DPR,2028
2021,A1,SB001,9,2538
2021,A1,CB001,29,2504
2021,A1,SB001,DPR,2539
2021,A1,CB003,75,2475
2021,A1,SB001,53,2455
2021,A1,CB003,75,2285
2021,A1,SB001,DPR,1858
2021,A1,EB001,39,2031
2021,A1,CB003,58,2363
2021,A1,CB004,55,2275
2021,A1,SB001,65,1637
2021,A1,CB003,82,2513
2021,A1,CB004,61,2389
2021,A1,CB003,75,2405
2021,A1,CB004,39,2288
2021,A1,CB004,DPR,2406
2021,A1,SB001,31,2494
2021,A1,SB001,DPR,2578
2021,A1,CB026,81,1293
2021,A1,CB003,69,2473
2021,A1,SB001,55,2290
2021,A1,CB001,66,2450
2021,A1,CB003,LOA,2553
2021,A1,CB004,39,2428
2021,A1,SB001,22,1855
2021,A1,CB004,48,2314
2021,A1,CB004,55,2394
2021,A1,CB004,31,2364
2021,A1,CB011,DPR,2443
2021,A1,SB001,63,2487
2021,A1,CB003,81,2541
2021,A1,SB001,50,2419
2021,A1,SB001,71,2283
2021,A1,CB001,35,2492
2021,A1,CB004,UP,2306
2021,A1,CB001,46,1554
2021,A1,CB004,57,2437
2021,A1,CB001,UP,1534
2021,A1,CB004,30,2598
2021,A1,SB001,UP,1966
2021,A1,SB001,DPR,2555
2021,A1,CB003,72,2377
2021,A1,SB001,25,2440
2021,A1,CB003,73,2399
2021,A1,CB004,49,2500
2021,A1,CB001,UP,2339
2021,A1,CB001,32A,2284
2021,A1,CB004,29,2301
2021,A2,CB011,32A,2108
2021,A2,CB018,80,2224
2021,A2,CB024,65,2468
2021,A2,CB015,68,2196
2021,A2,CB011,15,1783
2021,A2,CB025,79,2398
2021,A2,CB015,26,2556
2021,A2,CB018,61,1923
2021,A2,CB011,25,2580
2021,A2,CB024,29,2469
2021,A2,CB023,DPR,1130
2021,A2,CB024,63,2303
2021,A2,SB001,41A,2531
2021,A2,CB023,LOA,2092
2021,A2,CB023,42A,2269
2021,A2,CB015,34,2259
2021,A2,CB011,DPR,2099
2021,A2,CB023,59,2499
2021,A2,CB015,58,2459
2021,A2,CB023,39,2452
2021,A2,CB023,53,2356
2021,A2,CB024,UP,2121
2021,A2,CB024,60,2370
2021,A2,CB023,61,2184
2021,A2,CB011,20,2263
2021,A2,CB001,UP,2218
2021,A2,CB023,65,2590
2021,A2,CB023,20,2164
2021,A2,CB023,30,2271
2021,A2,CB011,35A,2606
2021,A2,CB023,DPR,2572
2021,A2,CB015,36,2380
2021,A2,CB025,70,2397
2021,A2,CB024,46,2608
2021,A2,CB015,28,2257
2021,A2,CB011,27,2136
2021,A2,CB015,55,2146
2021,A2,CB011,24,2576
2021,A2,CB011,52,2571
2021,A2,CB020,71,2049
2021,A2,CB024,63,2273
2021,A2,CB011,27,2130
2021,A2,CB024,23,2438
2021,A2,CB015,64,2045
2021,A2,CB011,38,1337
2021,A2,CB025,71,2307
2021,A2,SB001,52,2519
2021,A2,CB011,LOA,1702
2021,A2,CB015,25,2156
2021,A2,CB015,9,2390
2021,A2,CB024,32,612
2021,A2,CB011,25,2505
2021,A2,CB011,17,2251
2021,A2,CB011,40,1742
2021,A2,CB018,79,2111
2021,A2,CB011,31,2503
2021,A2,CB024,UP,2392
2021,A2,CB023,54,2385
2021,A2,CB024,DPR,2223
2021,A2,CB025,70,2378
2021,A2,HB062,LOA,2587
2021,A2,CB025,67,2396
2021,A2,CB024,59,2391
2021,A2,CB015,32,2183
2021,A2,CB018,83,2182
2021,A2,CB020,76,2072
2021,A2,CB023,UP,2354
2021,A2,CB024,23,2565
2021,A2,CB011,18,2205
2021,A2,CB024,UP,2383
2021,A2,CB024,43,2574
2021,A2,CB025,82,2425
2021,A2,CB011,28,2388
